cluster_id,user_id,term,weight
1,db2f6c12f2ac,niños,0.0032199428255382636
1,e8adce6f57db,niños,0.0032199428255382636
1,eba15300ac71,niños,0.006439885651076527
1,f3a1ba2f693b,niños,0.0032199428255382636
1,0014ad7a21e3,hija,0.0032199428255382636
1,0d4c00f44bf5,hija,0.006439885651076527
1,1fa40aefa1ca,hija,0.0032199428255382636
1,2fdebb60b258,hija,0.0032199428255382636
1,41447e385370,hija,0.0032199428255382636
1,97727500e60a,hija,0.009659828476614792
1,abc4a73d789d,hija,0.0032199428255382636
1,b5eb6b5a548a,hija,0.0032199428255382636
1,eba15300ac71,hija,0.0032199428255382636
1,ed5f7c488f83,hija,0.0032199428255382636
1,ef9f4e4bdb30,hija,0.0032199428255382636
1,f9e1e99d614e,hija,0.0032199428255382636
1,01b6e41756d9,salvo,0.002972254915881474
1,0bd2b552813a,salvo,0.002972254915881474
1,1869a21f0508,salvo,0.002972254915881474
1,542d5bf23f3e,salvo,0.002972254915881474
1,598560d91722,salvo,0.002972254915881474
1,702f81b87973,salvo,0.005944509831762948
1,74608a18e8e4,salvo,0.002972254915881474
1,822956e2ebde,salvo,0.005944509831762948
1,877f45c963ca,salvo,0.002972254915881474
1,88798bf22b1d,salvo,0.002972254915881474
1,8fda8f0e5106,salvo,0.005944509831762948
1,932b8454df7d,salvo,0.002972254915881474
1,9345677b0964,salvo,0.002972254915881474
1,9a9909a709cd,salvo,0.002972254915881474
1,9d1a7452fdbf,salvo,0.005944509831762948
1,a99da951150b,salvo,0.002972254915881474
1,aa3ef1ca5118,salvo,0.002972254915881474
1,c4b98a94949a,salvo,0.002972254915881474
1,d4b0a5904697,salvo,0.002972254915881474
1,f8568f28e13d,salvo,0.002972254915881474
1,fd114b1912b6,salvo,0.002972254915881474
1,4d5aec64e21d,pasaporte,0.005944509831762948
1,4d9fdd15a627,pasaporte,0.002972254915881474
1,702f81b87973,pasaporte,0.002972254915881474
1,7d04167f1e95,pasaporte,0.002972254915881474
1,91f1d0aea4de,pasaporte,0.005944509831762948
1,c157e0120f71,pasaporte,0.008916764747644423
1,e4bb3d69fa67,pasaporte,0.002972254915881474
1,f483ae131fa8,pasaporte,0.002972254915881474
1,08db054d54ab,hijos,0.002895760828737214
1,0bdeeab02ee1,hijos,0.002895760828737214
1,22f281a2afe0,hijos,0.002895760828737214
1,33d15dadcc97,hijos,0.002895760828737214
1,3599f0b9b4e9,hijos,0.002895760828737214
1,413219f6b2f5,hijos,0.002895760828737214
1,5268b84a6948,hijos,0.002895760828737214
1,7a5f44d8d69d,hijos,0.002895760828737214
1,7cd7675ea731,hijos,0.002895760828737214
1,84939de291ed,hijos,0.005791521657474428
1,9205d99e1575,hijos,0.002895760828737214
1,9d1a7452fdbf,hijos,0.002895760828737214
1,aa3ef1ca5118,hijos,0.002895760828737214
1,ad8af9706def,hijos,0.011583043314948856
1,ae3786c10d54,hijos,0.002895760828737214
1,c30ddc5d3f63,hijos,0.002895760828737214
1,c44634a0d0af,hijos,0.005791521657474428
1,e3ae191d4fd0,hijos,0.002895760828737214
1,e8adce6f57db,hijos,0.002895760828737214
1,f20ce5585f2b,hijos,0.005791521657474428
1,16a465fda40c,permiso,0.0027843854122473212
1,1cb79f121916,permiso,0.0027843854122473212
1,3ef43e2b6b24,permiso,0.0027843854122473212
1,4198045631c4,permiso,0.0027843854122473212
1,4a686437f274,permiso,0.0027843854122473212
1,5952f7857809,permiso,0.0027843854122473212
1,69021f582f06,permiso,0.0027843854122473212
1,82b630c8ef69,permiso,0.0027843854122473212
1,8e550e7fc89a,permiso,0.0027843854122473212
1,91f1d0aea4de,permiso,0.0027843854122473212
1,97727500e60a,permiso,0.0027843854122473212
1,9c7a3cc59688,permiso,0.0027843854122473212
1,a02ba6b93372,permiso,0.0027843854122473212
1,a5dadd4e8d83,permiso,0.0027843854122473212
1,aa3ef1ca5118,permiso,0.0027843854122473212
1,ad8af9706def,permiso,0.0027843854122473212
1,aee16c067335,permiso,0.0027843854122473212
1,afa37845925d,permiso,0.0027843854122473212
1,b9f74543e0a3,permiso,0.0027843854122473212
1,c30ddc5d3f63,permiso,0.0055687708244946425
1,ea8450b3cca0,permiso,0.0027843854122473212
1,eba15300ac71,permiso,0.0027843854122473212
1,f3266bd148e4,permiso,0.0027843854122473212
1,9c79fc78d797,tramitar,0.002540551669737124
1,b5eb6b5a548a,tramitar,0.002540551669737124
1,c4b98a94949a,tramitar,0.002540551669737124
1,eba15300ac71,tramitar,0.002540551669737124
1,f03a13d8517f,tramitar,0.005081103339474248
1,0014ad7a21e3,dirección,0.002540551669737124
1,3ef43e2b6b24,dirección,0.002540551669737124
1,41447e385370,dirección,0.002540551669737124
1,54f981c3f69d,dirección,0.002540551669737124
1,afa37845925d,dirección,0.002540551669737124
1,eaf2c60a5a84,dirección,0.002540551669737124
1,1869a21f0508,mayor,0.0024768790965678947
1,22f281a2afe0,mayor,0.0024768790965678947
1,23ef4981c127,mayor,0.0024768790965678947
1,456aa48c624b,mayor,0.0024768790965678947
1,4d9fdd15a627,mayor,0.0024768790965678947
1,542d5bf23f3e,mayor,0.0024768790965678947
1,8fda8f0e5106,mayor,0.0024768790965678947
1,9de723d55df3,mayor,0.0024768790965678947
1,aee16c067335,mayor,0.0024768790965678947
1,b779de6d1c61,mayor,0.0024768790965678947
1,c9fd45da3964,mayor,0.0024768790965678947
1,d4b0a5904697,mayor,0.0024768790965678947
1,e8adce6f57db,mayor,0.0024768790965678947
1,f03a13d8517f,mayor,0.0024768790965678947
1,039db1e8437e,debo,0.00233888374628775
1,0d3864ce7985,debo,0.00233888374628775
1,5952f7857809,debo,0.0046777674925755
1,7952b8c1a3a5,debo,0.0046777674925755
1,7e62b0c9182e,debo,0.0046777674925755
1,8d99fc65f5d8,debo,0.00233888374628775
1,8e550e7fc89a,debo,0.00233888374628775
1,9a9909a709cd,debo,0.00233888374628775
1,9ec54a2a09b9,debo,0.00233888374628775
1,a5dadd4e8d83,debo,0.00233888374628775
1,c30ddc5d3f63,debo,0.00233888374628775
1,d34943bfdf8b,debo,0.00233888374628775
1,db2f6c12f2ac,debo,0.00233888374628775
